9180,1983,2,1,2007,5,7,884,0,747,5,504,0,884,2,13,1,1,1,2,1,4,1,1,1,5,1,1,4,4,2,2,1,2,1,1,4,2,6,1,2,1,1,1,1,1,1,1,1,4,1,1,2,1,1,1
9200,1975,3,1,2008,5,6,938,0,280,5,308,0,938,1,1,1,1,1,2,1,4,1,1,1,2,2,1,1,1,2,2,1,2,1,1,4,7,2,1,3,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1
7945,1959,3,1,2006,5,6,1150,0,179,6,300,0,1150,1,12,1,1,1,1,1,1,1,1,1,2,1,1,5,6,2,2,1,2,2,1,1,2,2,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1
7658,2005,2,2,2010,9,5,1752,0,456,6,576,1,1752,2,11,1,1,1,1,1,1,1,1,4,2,2,1,2,2,1,3,1,1,3,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1
12822,2003,1,1,2009,7,5,1518,631,1351,6,670,1,2149,2,5,1,1,1,2,1,4,1,1,1,3,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,2
11096,2006,3,2,2007,8,5,1656,0,24,7,826,0,1656,3,6,4,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4456,1920,2,2,2009,4,5,736,716,0,8,0,0,1452,0,8,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,3,2,1,1,3,1,1,2,1,1,2,1,1,5,4,4,3,2,1,1,1,2,3
7742,1966,3,1,2007,5,7,955,0,763,6,386,0,955,1,10,1,1,1,1,1,1,1,1,1,2,1,1,4,4,2,2,1,2,2,1,1,5,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1
13869,1997,3,2,2007,6,6,794,676,182,6,388,0,1470,2,18,1,1,1,3,1,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,4,1,1,1,2,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1
6240,1934,3,1,2006,6,6,816,0,0,6,528,1,1176,2,9,2,1,1,1,1,1,2,1,1,3,1,1,3,6,2,2,1,1,2,1,1,3,1,1,3,1,1,2,1,3,2,2,1,1,1,1,2,2,1,1
8472,1963,2,1,2010,5,5,816,0,104,5,516,0,816,2,14,2,2,1,3,2,3,1,6,3,2,1,1,3,6,2,4,1,2,1,1,2,7,7,1,3,2,1,2,1,1,4,2,1,1,1,1,1,1,1,1
50271,1981,0,0,2006,9,5,1842,0,1810,5,894,1,1842,3,2,1,1,1,2,3,1,2,1,1,2,1,2,6,3,2,1,1,2,3,1,2,1,1,1,2,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1
7134,1955,3,1,2007,5,5,1360,0,384,6,572,1,1360,2,12,1,1,1,1,2,1,1,1,1,6,1,1,2,2,2,2,1,2,2,1,1,2,1,1,3,1,1,2,2,2,2,2,1,1,1,1,2,1,1,1
10175,1964,3,2,2008,6,5,1425,0,490,7,576,1,1425,2,12,1,1,1,2,1,1,1,1,1,2,1,1,4,5,1,2,1,2,2,1,1,5,1,1,2,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1
2645,1999,3,2,2009,8,5,983,756,649,7,480,0,1739,2,6,4,1,3,1,1,1,1,1,5,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2
11645,2004,3,2,2006,7,5,860,860,0,7,565,0,1720,2,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13682,2006,3,3,2006,10,5,1426,1519,0,10,641,1,2945,3,19,1,1,1,3,4,4,1,1,1,1,2,1,1,1,1,3,1,1,3,1,2,3,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,2,3
7200,1972,2,1,2008,5,7,780,0,632,4,352,0,780,1,1,1,1,1,1,2,1,1,1,1,2,1,1,4,4,2,2,1,2,2,1,4,2,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1
13072,2004,3,1,2006,6,5,1158,0,941,5,576,0,1158,2,13,1,1,1,1,1,1,1,5,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,3
7200,1920,3,1,2007,5,7,581,530,0,6,288,0,1111,1,14,2,1,1,1,1,1,1,1,1,7,1,1,2,2,2,2,1,3,2,4,1,3,1,1,3,2,1,4,1,1,2,2,1,1,2,1,1,1,1,1
6442,2006,2,2,2007,8,5,1370,0,24,6,484,1,1370,2,11,1,1,1,2,1,1,1,1,4,2,1,1,1,1,3,1,1,1,1,2,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1
10300,1921,3,2,2010,7,6,902,808,0,9,480,0,1710,2,8,2,1,1,2,2,1,1,7,1,1,1,1,10,9,2,2,1,3,2,1,1,3,1,1,2,1,1,2,1,1,2,2,1,1,1,1,4,1,1,1
9375,1997,3,2,2009,7,5,1057,977,739,8,645,0,2034,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1
9591,2004,4,2,2007,8,5,1143,1330,0,9,852,1,2473,3,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,3,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1
19900,1970,3,2,2010,7,5,2207,0,912,7,576,1,2207,2,12,1,1,1,1,1,1,1,8,1,2,1,1,8,5,1,2,1,2,1,1,2,1,1,1,3,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1
10665,2003,3,2,2007,7,5,1479,0,1013,7,558,0,1479,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4608,1945,2,1,2010,4,6,747,0,0,4,220,0,747,1,8,2,1,1,1,1,3,1,4,1,2,1,1,2,2,2,2,2,2,2,1,1,3,1,1,3,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1
15593,1953,3,2,2006,7,4,1304,983,603,7,667,1,2287,2,20,1,1,1,1,1,3,1,1,1,3,1,1,5,10,2,1,1,2,2,1,1,5,1,2,3,1,1,2,1,2,1,3,1,1,1,1,1,1,1,1
13651,1973,3,2,2007,7,6,2223,0,1880,8,516,2,2223,2,12,1,1,1,2,1,1,1,1,1,2,1,1,8,5,1,2,2,2,1,1,2,2,1,1,1,1,1,2,1,3,1,3,1,1,1,1,1,1,1,1
7599,1982,2,1,2007,4,6,845,0,565,4,360,0,845,2,5,1,1,1,1,1,3,1,1,1,2,1,1,4,5,2,2,1,2,2,1,1,2,1,1,3,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1
10141,1998,3,2,2009,7,5,885,833,0,7,427,1,1718,2,18,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,2,1,1,2,1,2,1,3,1,1,1,1,1,1,1,1
10200,1954,3,1,2010,5,7,1086,0,320,6,490,0,1086,2,12,1,1,1,1,1,1,1,1,1,2,1,1,3,6,1,2,1,2,2,1,1,2,2,1,2,1,1,2,1,1,1,2,1,1,1,1,3,1,1,1
5790,1915,3,2,2010,3,6,840,765,0,8,379,0,1605,1,8,2,1,1,1,1,3,1,1,1,1,3,1,1,1,2,1,2,2,5,1,1,3,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1
1596,1973,2,1,2009,4,5,526,462,462,5,297,0,988,1,15,2,1,1,1,1,1,1,1,5,6,1,1,7,7,2,2,1,2,1,1,2,1,1,1,3,1,1,2,1,1,3,2,1,1,1,1,3,1,1,1
8475,1956,2,1,2008,4,7,952,0,228,4,283,0,952,1,12,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,3,2,1,1,2,2,1,1,1,1,1,1,1,1
8635,1948,2,1,2008,5,5,1072,213,336,6,240,0,1285,1,9,2,1,1,1,1,1,1,1,1,3,1,1,3,6,2,2,1,2,2,1,1,5,7,1,3,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1
10778,1968,4,2,2010,4,5,1768,0,0,8,0,0,1768,0,10,1,1,1,1,1,1,1,1,3,2,2,1,4,4,2,2,1,2,2,1,1,3,1,1,3,2,1,2,1,1,5,4,4,3,1,1,1,1,1,1
10440,1910,2,1,2009,5,6,682,548,0,5,440,0,1230,2,8,2,1,2,1,1,3,1,1,1,1,1,1,3,6,2,2,1,1,2,1,1,3,1,1,2,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1
13000,1968,4,2,2009,6,6,1182,960,448,8,509,1,2142,1,12,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,4,1,1,3,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1
4500,1998,2,2,2006,6,5,1337,0,1201,5,405,0,1337,2,5,2,1,1,1,1,2,1,1,4,2,2,1,1,1,1,2,2,1,3,2,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1
10206,2007,3,2,2008,8,5,1563,0,33,6,758,1,1563,3,6,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1
8892,1960,3,1,2007,5,5,1065,0,0,6,461,0,1065,2,12,1,1,1,2,1,1,1,1,1,2,1,1,2,2,4,2,1,2,2,1,1,3,1,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,3,1
8530,1995,3,2,2009,7,5,804,670,0,7,400,1,1474,2,18,1,1,1,2,1,1,1,1,1,6,1,1,4,4,1,2,1,1,1,1,1,3,1,1,2,1,1,2,1,2,3,3,1,1,1,1,1,2,1,1
16059,1991,4,2,2006,8,5,1301,1116,0,9,462,1,2417,2,4,1,1,1,1,1,3,1,1,1,1,2,1,4,4,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1
11911,2005,3,2,2009,6,5,684,876,0,6,400,1,1560,2,18,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,3,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1
3951,2009,2,2,2009,6,5,612,612,0,4,528,0,1224,2,6,4,1,3,1,1,3,1,1,4,1,1,1,1,1,3,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,3
8470,1915,2,1,2009,3,2,1013,0,0,6,0,0,1526,0,14,3,1,1,2,1,3,1,2,1,3,2,1,8,5,2,4,3,2,2,4,1,3,1,1,3,2,1,4,1,1,5,4,4,3,2,1,2,1,4,2
8070,1994,3,1,2007,4,5,990,0,588,5,0,0,990,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,5,4,4,3,1,1,1,1,1,1
7200,1950,2,1,2006,4,5,1040,0,0,4,420,0,1040,2,12,1,1,1,1,1,1,1,1,1,2,1,1,5,6,2,2,1,5,4,3,5,6,3,1,3,1,3,2,1,1,2,2,1,1,1,1,1,1,1,1
8500,1961,2,1,2006,5,3,1235,0,600,6,480,0,1235,2,12,1,1,1,1,1,1,1,1,1,2,2,1,4,4,4,2,1,2,2,1,1,4,1,1,3,1,1,2,1,1,1,2,1,1,1,1,3,1,1,2
13360,1921,2,1,2009,5,7,964,0,713,5,432,0,964,2,3,1,1,2,2,4,1,1,1,1,2,1,1,3,6,2,2,2,3,1,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1
7200,1910,4,2,2007,6,6,1260,1031,1046,9,506,1,2291,2,8,3,1,1,1,1,3,1,1,2,7,2,1,2,2,2,2,1,3,2,4,3,4,1,2,1,2,1,2,1,3,2,2,1,1,1,1,1,1,1,1
9337,1997,3,2,2007,6,5,905,881,648,7,684,0,1786,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9765,1993,3,2,2009,6,8,680,790,310,6,420,1,1470,2,18,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,3,2,1,1,2,1,2,1,1,2,1,1,2,1,2,3,3,1,1,1,1,1,2,1,1
10264,1999,3,2,2006,7,5,1588,0,1162,6,472,0,1588,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10921,1965,3,1,2007,4,5,960,0,520,6,432,0,960,1,16,1,1,1,1,4,1,1,1,1,2,2,1,4,4,1,2,1,2,2,1,1,4,1,1,3,1,2,2,1,1,1,3,1,1,3,1,1,1,1,1
10625,1920,2,1,2010,5,5,835,0,108,5,366,0,835,1,16,1,1,1,1,1,3,1,1,1,2,1,1,3,6,2,2,1,3,2,1,1,2,1,1,4,2,1,2,1,1,6,2,2,1,1,1,1,2,3,2
9320,1959,3,1,2010,4,5,1225,0,569,6,0,0,1225,0,12,1,1,1,2,1,1,1,1,1,2,1,1,8,5,2,2,1,2,2,1,1,2,1,1,4,1,1,2,1,1,5,4,4,3,1,1,1,2,1,1
10603,1977,3,2,2010,6,7,1610,0,1200,6,480,2,1610,2,7,1,1,1,2,1,1,1,1,1,2,1,1,8,5,1,2,1,1,2,1,3,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
9206,1985,3,2,2010,6,5,977,755,0,7,476,1,1732,2,13,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,2,1,1,1,3,1,1,3,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1
7018,1979,4,2,2009,5,5,1535,0,0,8,410,0,1535,2,13,1,1,1,1,2,1,1,1,3,2,1,1,4,4,2,2,3,5,4,3,5,6,3,1,3,1,1,2,1,1,1,2,1,1,1,1,1,1,1,5
10402,2009,3,2,2010,7,5,1226,0,0,6,740,0,1226,3,1,1,1,1,2,1,3,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7758,1931,4,1,2007,7,4,1226,592,224,7,240,2,1818,1,14,2,1,1,1,1,3,1,1,1,3,1,1,10,9,1,2,3,1,2,1,1,7,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1
9375,2003,3,2,2008,8,5,1053,939,0,9,648,1,1992,2,6,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1
10800,1885,2,1,2007,4,7,1047,0,0,6,273,0,1047,1,8,2,1,2,1,1,1,1,1,1,2,4,1,1,1,2,2,1,3,5,1,1,3,1,1,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1
6000,1948,2,1,2008,5,5,789,0,104,5,250,0,789,1,8,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,1,1,2,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,3
8500,1919,3,2,2007,5,7,997,520,0,7,0,0,1517,0,14,2,1,1,1,1,3,1,4,1,3,1,1,7,7,2,2,1,2,2,1,1,3,1,2,3,2,2,4,1,1,5,4,4,3,2,1,1,1,1,1
11751,1977,3,2,2010,6,6,1844,0,705,7,546,1,1844,2,7,1,1,1,2,1,1,1,1,1,2,2,1,8,5,1,2,1,2,1,1,1,5,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,3,1
9525,1954,4,2,2006,6,4,1216,639,444,7,325,0,1855,1,16,1,1,1,1,1,1,1,1,1,3,1,1,3,6,2,2,1,2,2,4,1,4,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1
7750,2000,3,2,2010,7,5,774,656,250,7,400,1,1430,2,18,1,1,1,2,1,1,1,1,1,6,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,3,1,1,1,1,1,1,1,1
9965,2007,4,2,2007,7,5,1282,1414,984,10,792,1,2696,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,4,1,1,1,1,1,1,3,1,3,3,3,1,1,1,1,1,1,2,3
21000,1953,3,2,2007,6,5,2259,0,35,7,450,2,2259,2,3,1,1,1,1,2,3,2,1,1,2,2,1,3,6,1,2,2,2,1,1,3,2,5,1,3,1,1,1,1,3,6,2,1,1,1,1,2,1,3,2
7259,1945,3,2,2007,6,8,1436,884,774,9,180,1,2320,1,3,1,1,1,2,1,1,1,1,1,1,3,1,3,6,2,2,1,2,2,1,1,2,6,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1
3230,1999,2,2,2007,6,5,729,729,419,5,440,1,1458,2,6,4,1,3,1,1,3,1,1,4,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,4,2,2,1,1,1,1,1,1,1,1
11616,1962,3,1,2009,5,5,1092,0,170,6,288,1,1092,1,10,1,1,1,1,1,1,1,1,1,2,1,1,3,6,1,2,1,2,2,1,1,7,2,1,3,1,1,2,1,6,1,2,1,1,1,1,1,1,1,1
8536,2006,2,1,2007,5,5,1125,0,0,5,430,0,1125,2,16,1,1,1,1,1,3,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,3,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,3
12376,1990,5,3,2010,7,5,1699,1523,1470,11,594,2,3222,3,13,1,1,1,1,1,3,1,1,1,1,2,1,8,5,2,2,1,1,1,1,3,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1
