NridgHt,RL,Pave,NA,Reg,Lvl,Inside,Gtl,PosN,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal
NridgHt,RL,Pave,NA,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,BrkFace,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal
NridgHt,RL,Pave,NA,Reg,HLS,Inside,Mod,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal
NridgHt,RL,Pave,NA,Reg,Lvl,Corner,Gtl,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Ex,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal
NridgHt,RL,Pave,NA,IR1,Lvl,Inside,Gtl,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal
Gilbert,RL,Pave,NA,IR1,Lvl,Corner,Gtl,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal
Blmngtn,RL,Pave,NA,Reg,Lvl,Inside,Gtl,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal
Gilbert,RL,Pave,NA,IR1,Lvl,Inside,Gtl,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,NA,NA,NA,WD,Normal
Gilbert,RL,Pave,NA,IR1,Lvl,Inside,Gtl,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,NA,NA,NA,WD,Normal
NoRidge,RL,Pave,NA,IR2,Lvl,CulDSac,Gtl,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal
Somerst,RL,Pave,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,NA,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal
Somerst,FV,Pave,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,New,Partial
Somerst,FV,Pave,NA,Reg,Lvl,Corner,Gtl,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal
SawyerW,RL,Pave,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal
SawyerW,RH,Pave,NA,Reg,Lvl,Corner,Gtl,Feedr,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,Fa,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,N,FuseA,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal
Sawyer,RL,Pave,NA,IR1,Lvl,CulDSac,Gtl,RRNe,1Fam,1Story,Hip,CompShg,Plywood,Plywood,BrkCmn,TA,Gd,CBlock,TA,TA,Gd,BLQ,GLQ,GasA,Ex,Y,SBrkr,TA,Typ,Fa,Attchd,Fin,TA,TA,Y,NA,GdPrv,NA,WD,Abnorml
NoRidge,RL,Pave,NA,IR1,Lvl,Inside,Gtl,Norm,1Fam,2Story,Gable,CompShg,HdBoard,ImStucc,BrkFace,Gd,TA,PConc,Gd,TA,No,LwQ,GLQ,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal
NoRidge,RL,Pave,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal
Somerst,FV,Pave,NA,IR1,Lvl,CulDSac,Gtl,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal
Somerst,FV,Pave,Pave,Reg,Lvl,Inside,Gtl,Norm,TwnhsE,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal
Somerst,FV,Pave,Pave,Reg,Lvl,Inside,Gtl,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Detchd,RFn,TA,TA,Y,NA,NA,NA,ConLD,Normal
Somerst,FV,Pave,Pave,Reg,Lvl,Inside,Gtl,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,ALQ,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Detchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal
Somerst,FV,Pave,Pave,Reg,Lvl,Inside,Gtl,Norm,Twnhs,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Detchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal
Somerst,FV,Pave,NA,Reg,Lvl,Corner,Gtl,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal
Somerst,FV,Pave,NA,IR1,Lvl,FR2,Gtl,Norm,TwnhsE,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal
Somerst,FV,Pave,Pave,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,Ex,Po,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,NA,NA,NA,New,Partial
Somerst,FV,Pave,NA,IR1,Lvl,Inside,Gtl,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal
Somerst,FV,Pave,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal
NWAmes,RL,Pave,NA,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal
NWAmes,RL,Pave,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal
NWAmes,RL,Pave,NA,IR1,Lvl,Inside,Gtl,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,Gd,TA,Mn,ALQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal
NWAmes,RL,Pave,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,Attchd,RFn,TA,TA,Y,NA,GdWo,NA,WD,Normal
NAmes,RL,Pave,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal
NAmes,RL,Pave,NA,Reg,Lvl,Corner,Gtl,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,ConLD,Normal
NAmes,RL,Pave,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,RFn,TA,TA,Y,NA,GdPrv,NA,WD,Normal
NAmes,RL,Pave,Pave,IR1,Lvl,Inside,Gtl,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,Attchd,Unf,TA,TA,Y,NA,NA,NA,COD,Family
NAmes,RL,Pave,NA,IR1,Lvl,Inside,Gtl,Norm,Duplex,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,NA,NA,NA,NA,Y,NA,NA,NA,Oth,Abnorml
NAmes,RL,Pave,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Gd,Y,SBrkr,TA,Min2,Gd,Detchd,Unf,TA,TA,Y,NA,GdWo,NA,WD,Normal
NAmes,RL,Pave,NA,Reg,Lvl,Corner,Gtl,Artery,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,Stone,TA,Gd,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal
NAmes,RL,Pave,NA,IR1,Lvl,Inside,Gtl,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,NA,NA,Shed,WD,Normal
NAmes,RL,Pave,NA,Reg,Lvl,Corner,Gtl,Feedr,Duplex,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal
NAmes,RL,Pave,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,RFn,TA,TA,Y,NA,MnPrv,Shed,WD,Normal
NAmes,RL,Pave,NA,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,NA,Attchd,RFn,TA,TA,Y,NA,GdPrv,NA,WD,Normal
NAmes,RL,Pave,NA,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Fa,Y,SBrkr,TA,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal
NAmes,RL,Pave,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,NA,GdWo,NA,WD,Normal
NAmes,RL,Pave,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,FuseA,TA,Typ,NA,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal
NAmes,RL,Pave,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,Fa,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal
NAmes,RL,Pave,NA,Reg,Lvl,Corner,Gtl,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,Attchd,Unf,TA,TA,Y,NA,GdWo,NA,WD,Normal
NAmes,RL,Pave,NA,Reg,Lvl,Inside,Gtl,Norm,2fmCon,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Av,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Abnorml
NAmes,RL,Pave,NA,Reg,Lvl,Corner,Gtl,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,N,NA,NA,NA,WD,Normal
NAmes,RL,Pave,NA,Reg,Lvl,Inside,Gtl,Artery,1Fam,1.5Fin,Gable,CompShg,WdShing,Wd Shng,None,TA,TA,CBlock,TA,TA,No,ALQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,GdWo,NA,WD,Normal
NAmes,RL,Pave,NA,IR1,Lvl,Corner,Gtl,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,Ex,Y,SBrkr,TA,Typ,NA,Detchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal
NAmes,RL,Pave,NA,Reg,Lvl,Inside,Mod,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Gd,BLQ,LwQ,GasA,TA,Y,SBrkr,TA,Min1,TA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal
OldTown,RM,Pave,NA,Reg,Lvl,Corner,Gtl,Norm,1Fam,1.5Fin,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,PConc,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Min2,Gd,Basment,Unf,TA,TA,Y,NA,NA,NA,COD,Abnorml
OldTown,RM,Pave,Grvl,Reg,Lvl,Inside,Gtl,Artery,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,NA,NA,NA,NA,P,NA,MnPrv,NA,WD,Normal
OldTown,RM,Pave,Grvl,Reg,Bnk,Inside,Mod,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Mn,BLQ,Rec,GasA,Gd,Y,SBrkr,Gd,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal
OldTown,RM,Pave,NA,Reg,Lvl,Corner,Gtl,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Fa,Typ,NA,Detchd,Unf,Fa,TA,N,NA,NA,NA,WD,Normal
OldTown,RM,Pave,NA,Reg,Lvl,Inside,Gtl,Artery,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,BrkTil,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal
OldTown,RM,Pave,NA,Reg,Lvl,Inside,Gtl,Artery,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal
OldTown,RM,Pave,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,Gable,CompShg,AsbShng,AsbShng,None,TA,Fa,BrkTil,Fa,Fa,No,Unf,Unf,GasA,TA,N,SBrkr,TA,Typ,Gd,Detchd,Unf,Fa,Fa,N,NA,NA,NA,WD,Abnorml
OldTown,RM,Pave,Grvl,Reg,Lvl,Corner,Gtl,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,GasW,TA,N,SBrkr,Gd,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Abnorml
OldTown,RM,Pave,Grvl,Reg,Lvl,Inside,Gtl,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,Gd,Stone,Fa,Fa,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Detchd,Unf,TA,TA,N,NA,NA,NA,WD,Normal
OldTown,RM,Pave,NA,Reg,Lvl,Inside,Gtl,Norm,2fmCon,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,Fa,BrkTil,TA,TA,Mn,Unf,Unf,Grav,Fa,N,FuseF,Fa,Typ,NA,NA,NA,NA,NA,N,NA,NA,NA,WD,Abnorml
OldTown,RM,Pave,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,Fa,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Min1,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal
BrkSide,RM,Pave,NA,Reg,Lvl,Corner,Gtl,Feedr,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,MnPrv,NA,WD,Normal
BrkSide,RL,Pave,NA,IR1,Bnk,Corner,Gtl,Norm,1Fam,2.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Gd,TA,No,BLQ,Unf,GasA,TA,N,FuseA,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal
BrkSide,RM,Pave,NA,Reg,Lvl,Inside,Gtl,Feedr,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Rec,Unf,GasA,TA,N,FuseF,Gd,Typ,NA,Detchd,Unf,Fa,TA,P,NA,MnPrv,NA,WD,Normal
BrkSide,RM,Pave,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,Gd,No,BLQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,MnPrv,NA,WD,Abnorml
